vehicle_id,model_year,total_distance_km,fuel_type,fuel_efficiency_l100km,mileage_empty_kmpl,mileage_loaded_kmpl,pickup_time_0to60s,max_load_kg,typical_load_kg,cooling_efficiency_percent,refrigerant_type,cooling_power_kw,target_temp_c,years_in_service,annual_distance_km,maintenance_hours,service_area
VH02853,2021,246893,Diesel,29.4,4.9,3.4,19.2,8000,5228,88.0,R-404A,14.1,4,3,70540,3086,Uppal
VH02854,2024,31175,Diesel,33.4,4.3,3.0,19.9,12000,8013,89.2,R-404A,20.4,2,0,62351,389,HITEC_City_Main_Road
VH02855,2023,143691,Diesel,34.0,4.2,2.9,15.2,8000,7044,91.5,R-404A,14.7,-18,1,95794,1796,Mehdipatnam
VH02856,2024,46835,Hybrid,22.9,6.2,4.4,19.3,5000,3559,92.1,R-404A,11.8,2,0,93671,585,Gachibowli
VH02857,2021,403533,Electric,0.0,6.5,4.6,11.9,12000,9533,83.7,R-452A,12.6,-20,3,115295,5044,HITEC_City_Main_Road
VH02858,2024,45307,Diesel,37.4,3.8,2.7,16.6,8000,4890,88.5,R-404A,23.3,2,0,90615,566,Uppal
VH02859,2023,149200,Diesel,28.7,5.0,3.5,24.6,8000,6071,96.6,R-404A,13.4,-20,1,99467,1865,L B Nagar
VH02860,2023,85044,Diesel,41.0,3.5,2.4,20.1,5000,3291,85.2,R-404A,13.4,-20,1,56696,1063,Medchal
VH02861,2019,430182,Hybrid,26.1,5.5,3.8,16.4,5000,4111,86.5,R-404A,13.9,-18,5,78215,5377,Mehdipatnam
VH02862,2020,455002,Diesel,35.4,4.0,2.8,22.9,12000,8494,80.7,R-452A,12.8,-18,4,101111,5687,Uppal
VH02863,2017,481255,Diesel,36.5,3.9,2.7,21.9,12000,10298,83.3,R-452A,22.7,4,7,64167,6015,Kompally
VH02864,2018,432857,Hybrid,28.0,5.1,3.6,18.3,5000,3604,76.1,R-404A,22.8,4,6,66593,5410,Medchal
VH02865,2019,528384,Diesel,36.2,3.9,2.8,18.3,12000,8661,88.9,R-404A,12.7,-20,5,96069,6604,HITEC_City_Main_Road
VH02866,2022,195883,Diesel,27.1,5.3,3.7,23.0,20000,15117,95.9,R-404A,13.1,4,2,78353,2448,HITEC_City_Main_Road
VH02867,2020,371883,Diesel,37.0,3.9,2.7,15.7,5000,4315,84.0,R-404A,13.9,-20,4,82640,4648,PVNR_Expressway
VH02868,2022,172401,Diesel,27.5,5.2,3.6,18.8,8000,5212,86.3,R-452A,12.8,4,2,68960,2155,Mehdipatnam
VH02869,2023,100667,Diesel,35.3,4.1,2.8,24.2,5000,4308,96.8,R-404A,12.4,-20,1,67111,1258,Kompally
VH02870,2022,204170,Diesel,35.6,4.0,2.8,23.4,12000,8921,85.9,R-404A,24.9,2,2,81668,2552,Uppal
VH02871,2024,49879,Diesel,26.2,5.4,3.8,19.0,20000,15986,92.2,R-452A,15.7,4,0,99759,623,L B Nagar
VH02872,2019,585209,Diesel,44.7,3.2,2.2,20.9,12000,7239,80.2,R-404A,24.0,-18,5,106401,7315,Mehdipatnam
VH02873,2023,167722,Diesel,34.6,4.1,2.9,24.6,12000,8317,96.2,R-404A,19.3,-20,1,111815,2096,Medchal
VH02874,2024,45055,Hybrid,20.9,6.8,4.8,17.9,20000,12857,89.9,R-452A,14.5,4,0,90110,563,Mehdipatnam
VH02875,2016,978351,Diesel,43.4,3.3,2.3,18.9,5000,3374,83.4,R-404A,23.6,4,8,115100,12229,Medchal
VH02876,2017,395575,Hybrid,24.1,5.9,4.2,16.9,12000,7825,75.0,R-404A,19.3,-20,7,52743,4944,Kompally
VH02877,2020,483749,Electric,0.0,6.4,4.5,16.9,12000,9771,89.2,R-452A,14.2,-18,4,107499,6046,Uppal
VH02878,2024,32764,Diesel,29.6,4.8,3.4,23.1,12000,10084,97.4,R-404A,11.9,4,0,65528,409,Uppal
VH02879,2020,385999,Diesel,32.2,4.4,3.1,19.4,20000,16636,89.8,R-452A,12.9,2,4,85777,4824,Uppal
VH02880,2024,40294,Diesel,29.0,4.9,3.5,22.6,8000,5270,94.3,R-404A,17.3,4,0,80589,503,Uppal
VH02881,2020,439724,Diesel,33.5,4.3,3.0,17.6,8000,6326,87.2,R-452A,23.7,-20,4,97716,5496,Mehdipatnam
VH02882,2021,316343,Diesel,28.9,4.9,3.5,17.4,20000,13535,80.8,R-404A,18.9,-20,3,90383,3954,Uppal
VH02883,2021,243083,Diesel,40.6,3.5,2.5,16.7,12000,7986,85.6,R-452A,19.9,2,3,69452,3038,HITEC_City_Main_Road
VH02884,2021,392232,Electric,0.0,6.8,4.8,11.3,20000,12417,91.7,R-452A,11.5,-18,3,112066,4902,Medchal
VH02885,2016,887333,Electric,0.0,5.3,3.7,17.9,8000,6523,73.1,R-404A,23.3,2,8,104392,11091,Kompally
VH02886,2018,427068,Diesel,37.1,3.8,2.7,15.1,20000,13689,84.9,R-404A,22.6,4,6,65702,5338,Medchal
VH02887,2022,275087,Diesel,30.7,4.7,3.3,24.5,12000,9299,95.1,R-452A,21.9,-20,2,110035,3438,Mehdipatnam
VH02888,2020,325479,Diesel,34.2,4.2,2.9,19.9,12000,7566,79.7,R-452A,19.3,2,4,72328,4068,Medchal
VH02889,2020,358629,Diesel,41.9,3.4,2.4,21.8,12000,10023,87.8,R-452A,15.8,-18,4,79695,4482,Mehdipatnam
VH02890,2023,126205,Diesel,37.0,3.9,2.7,22.2,20000,13074,94.8,R-452A,20.9,-18,1,84136,1577,L B Nagar
VH02891,2017,661353,Hybrid,30.1,4.7,3.3,16.1,12000,9526,78.7,R-404A,14.5,4,7,88180,8266,HITEC_City_Main_Road
VH02892,2020,477479,Diesel,34.9,4.1,2.9,20.6,20000,15288,80.5,R-404A,20.2,-20,4,106106,5968,Uppal
VH02893,2016,661635,Diesel,36.0,4.0,2.8,15.7,5000,4146,75.1,R-404A,12.8,2,8,77839,8270,L B Nagar
VH02894,2023,115977,Diesel,29.7,4.8,3.4,17.5,8000,7083,96.6,R-404A,21.9,-18,1,77318,1449,Uppal
VH02895,2020,492945,Diesel,29.6,4.8,3.4,17.7,8000,6625,91.8,R-452A,16.6,4,4,109543,6161,Medchal
VH02896,2024,49705,Hybrid,21.8,6.5,4.6,15.5,8000,7045,86.2,R-452A,17.7,4,0,99410,621,Medchal
VH02897,2016,540836,Diesel,41.7,3.4,2.4,15.7,8000,4850,85.6,R-404A,13.6,-20,8,63627,6760,HITEC_City_Main_Road
VH02898,2020,258107,Diesel,34.7,4.1,2.9,20.8,5000,3735,89.9,R-452A,18.5,-18,4,57357,3226,HITEC_City_Main_Road
VH02899,2021,289414,Hybrid,25.9,5.5,3.9,19.7,20000,12552,85.5,R-452A,14.7,-18,3,82689,3617,PVNR_Expressway
VH02900,2020,292330,Diesel,31.0,4.6,3.2,21.3,8000,5204,93.0,R-452A,11.4,4,4,64962,3654,Mehdipatnam
VH02901,2019,461407,Diesel,29.9,4.8,3.3,20.0,5000,3714,89.2,R-452A,16.9,-20,5,83892,5767,Gachibowli
VH02902,2015,860869,Diesel,35.9,4.0,2.8,23.2,12000,10530,77.1,R-452A,21.1,-20,9,90617,10760,Gachibowli
VH02903,2022,263431,Diesel,27.2,5.2,3.7,15.4,12000,8189,95.9,R-452A,23.3,-20,2,105372,3292,PVNR_Expressway
VH02904,2018,473598,Diesel,45.6,3.1,2.2,23.4,20000,17633,77.2,R-404A,17.6,4,6,72861,5919,Gachibowli
VH02905,2020,352073,Hybrid,23.0,6.2,4.3,19.4,5000,4077,88.0,R-404A,22.4,2,4,78238,4400,Medchal
VH02906,2022,221136,Diesel,36.5,3.9,2.7,21.6,8000,6587,83.5,R-452A,23.2,-20,2,88454,2764,Mehdipatnam
VH02907,2021,359591,Electric,0.0,7.2,5.0,16.9,12000,8731,83.6,R-452A,12.3,4,3,102740,4494,Kompally
VH02908,2023,95980,Diesel,35.8,4.0,2.8,18.0,12000,8395,94.0,R-404A,12.2,-18,1,63986,1199,Uppal
VH02909,2021,225028,Hybrid,29.8,4.8,3.4,19.3,5000,3371,92.4,R-404A,15.8,-20,3,64293,2812,L B Nagar
VH02910,2022,282963,Electric,0.0,5.9,4.1,17.9,20000,12841,87.1,R-452A,15.4,-18,2,113185,3537,Kompally
VH02911,2023,112684,Diesel,38.2,3.7,2.6,15.2,8000,5412,90.0,R-404A,12.0,-20,1,75122,1408,Mehdipatnam
VH02912,2020,419262,Hybrid,27.0,5.3,3.7,19.9,12000,7965,87.7,R-404A,18.0,-18,4,93169,5240,Gachibowli
VH02913,2019,595936,Electric,0.0,6.5,4.5,15.2,8000,4863,91.5,R-452A,16.8,2,5,108352,7449,Uppal
VH02914,2024,48956,Diesel,28.1,5.1,3.6,20.7,20000,12181,89.6,R-452A,19.2,-18,0,97913,611,Kompally
VH02915,2022,157103,Diesel,28.9,4.9,3.5,17.9,8000,6631,94.9,R-452A,22.9,2,2,62841,1963,Uppal
VH02916,2016,686979,Diesel,40.6,3.5,2.5,18.4,8000,6170,80.4,R-404A,12.5,2,8,80821,8587,Uppal
VH02917,2020,506394,Diesel,43.4,3.3,2.3,16.5,12000,9391,84.6,R-404A,12.3,4,4,112532,6329,HITEC_City_Main_Road
VH02918,2024,44370,Diesel,26.4,5.4,3.8,19.1,20000,16967,85.0,R-452A,11.7,2,0,88740,554,Kompally
VH02919,2021,186595,Diesel,42.2,3.4,2.4,24.9,8000,7164,83.5,R-452A,14.0,-18,3,53312,2332,PVNR_Expressway
VH02920,2022,238896,Hybrid,21.8,6.5,4.6,14.0,5000,4066,88.1,R-452A,17.8,-18,2,95558,2986,Gachibowli
VH02921,2023,96906,Diesel,31.3,4.6,3.2,15.3,5000,3932,84.5,R-404A,23.8,2,1,64604,1211,Medchal
VH02922,2024,39474,Diesel,31.4,4.5,3.2,21.7,20000,16950,95.7,R-404A,12.9,4,0,78949,493,Kompally
VH02923,2023,147357,Diesel,39.4,3.6,2.5,17.1,5000,4160,86.6,R-452A,23.9,-20,1,98238,1841,HITEC_City_Main_Road
VH02924,2024,56110,Hybrid,24.3,5.9,4.1,12.7,8000,6676,88.6,R-404A,18.0,2,0,112220,701,PVNR_Expressway
VH02925,2022,232830,Hybrid,23.8,6.0,4.2,12.5,20000,14500,85.8,R-452A,14.5,4,2,93132,2910,PVNR_Expressway
VH02926,2019,608737,Diesel,35.7,4.0,2.8,21.1,5000,3184,80.7,R-452A,23.2,4,5,110679,7609,Mehdipatnam
VH02927,2020,277282,Diesel,28.3,5.0,3.5,19.0,5000,3005,79.2,R-404A,14.2,2,4,61618,3466,PVNR_Expressway
VH02928,2023,102987,Hybrid,24.2,5.9,4.1,13.1,20000,15175,93.7,R-452A,13.3,-18,1,68658,1287,Gachibowli
VH02929,2016,752897,Diesel,42.9,3.3,2.3,22.8,20000,17514,80.6,R-404A,22.5,-18,8,88576,9411,Uppal
VH02930,2022,283540,Diesel,33.9,4.2,2.9,24.3,5000,4299,91.1,R-452A,10.3,4,2,113416,3544,Gachibowli
VH02931,2021,324555,Diesel,30.3,4.7,3.3,19.7,8000,4907,84.5,R-452A,24.4,-18,3,92730,4056,Medchal
VH02932,2021,186348,Diesel,34.5,4.1,2.9,15.2,8000,6250,81.4,R-404A,23.5,2,3,53242,2329,PVNR_Expressway
VH02933,2020,395780,Diesel,40.5,3.5,2.5,15.6,20000,12885,84.4,R-404A,11.8,-18,4,87951,4947,L B Nagar
VH02934,2024,38672,Diesel,36.1,4.0,2.8,16.5,5000,3510,86.0,R-404A,21.8,4,0,77344,483,Uppal
VH02935,2022,129911,Hybrid,25.3,5.7,4.0,13.4,12000,8002,92.6,R-404A,18.6,-18,2,51964,1623,Uppal
VH02936,2021,280175,Diesel,30.6,4.7,3.3,20.6,5000,4224,91.2,R-452A,11.6,-20,3,80050,3502,Medchal
VH02937,2021,358998,Hybrid,29.2,4.9,3.4,13.8,8000,5500,94.5,R-404A,15.4,4,3,102570,4487,PVNR_Expressway
VH02938,2017,505362,Hybrid,31.9,4.5,3.1,12.0,12000,8061,79.6,R-404A,15.0,-18,7,67381,6317,Uppal
VH02939,2022,248682,Diesel,33.7,4.2,3.0,22.0,12000,9983,92.3,R-404A,21.1,4,2,99472,3108,Medchal
VH02940,2024,56730,Hybrid,22.0,6.5,4.5,18.2,8000,6306,94.0,R-404A,18.8,2,0,113461,709,Mehdipatnam
VH02941,2020,473714,Hybrid,29.6,4.8,3.4,12.2,5000,4365,92.0,R-452A,19.3,-18,4,105269,5921,Mehdipatnam
VH02942,2017,431409,Electric,0.0,6.6,4.6,11.7,12000,8782,74.8,R-404A,17.1,-18,7,57521,5392,L B Nagar
VH02943,2024,45144,Diesel,39.0,3.7,2.6,21.0,5000,3691,97.4,R-404A,14.9,-18,0,90288,564,Gachibowli
VH02944,2023,112472,Diesel,37.5,3.8,2.7,19.7,5000,3930,95.0,R-452A,20.5,4,1,74981,1405,Uppal
VH02945,2021,211910,Diesel,28.4,5.0,3.5,17.9,20000,12807,93.5,R-452A,23.7,2,3,60545,2648,HITEC_City_Main_Road
VH02946,2022,282864,Diesel,30.4,4.7,3.3,21.6,8000,4982,95.7,R-452A,14.6,2,2,113145,3535,L B Nagar
VH02947,2016,481870,Hybrid,32.2,4.4,3.1,16.6,5000,3693,86.6,R-404A,17.6,-20,8,56690,6023,PVNR_Expressway
VH02948,2021,322628,Diesel,31.2,4.6,3.2,21.5,20000,13114,85.2,R-404A,11.8,-20,3,92179,4032,PVNR_Expressway
VH02949,2017,560774,Diesel,44.7,3.2,2.2,16.1,8000,6455,77.8,R-404A,23.2,4,7,74769,7009,Medchal
VH02950,2024,40148,Diesel,29.9,4.8,3.3,17.5,12000,9535,86.4,R-452A,10.8,-20,0,80296,501,HITEC_City_Main_Road
VH02951,2020,468309,Diesel,43.5,3.3,2.3,24.2,5000,3427,91.3,R-452A,17.3,-20,4,104068,5853,PVNR_Expressway
VH02952,2021,176320,Diesel,39.7,3.6,2.5,19.4,20000,13690,88.0,R-452A,10.4,4,3,50377,2204,L B Nagar
VH02953,2020,424220,Diesel,39.2,3.6,2.6,21.3,8000,5699,88.2,R-452A,18.0,4,4,94271,5302,HITEC_City_Main_Road
VH02954,2016,612149,Diesel,44.7,3.2,2.2,21.1,12000,8707,79.8,R-404A,20.5,-18,8,72017,7651,Kompally
VH02955,2020,452154,Hybrid,22.2,6.4,4.5,19.3,12000,7687,91.5,R-404A,23.1,2,4,100478,5651,Medchal
VH02956,2022,189147,Electric,0.0,6.1,4.2,15.7,12000,8667,92.4,R-452A,24.4,2,2,75658,2364,Kompally
VH02957,2020,485843,Diesel,43.9,3.3,2.3,18.7,12000,9459,79.9,R-452A,21.2,-18,4,107965,6073,Mehdipatnam
VH02958,2024,42426,Hybrid,20.6,6.9,4.8,18.6,12000,9765,98.7,R-452A,22.8,4,0,84853,530,Uppal
VH02959,2016,457840,Hybrid,25.0,5.7,4.0,12.6,8000,6615,85.9,R-452A,10.2,-20,8,53863,5723,PVNR_Expressway
VH02960,2020,298059,Electric,0.0,6.3,4.4,15.1,5000,3161,87.9,R-452A,15.1,2,4,66235,3725,Mehdipatnam
VH02961,2023,90818,Diesel,35.1,4.1,2.9,23.1,8000,5815,96.7,R-404A,13.9,2,1,60545,1135,Medchal
VH02962,2022,155336,Hybrid,29.2,4.9,3.4,12.3,12000,9868,86.1,R-404A,11.1,-18,2,62134,1941,Medchal
VH02963,2022,180580,Hybrid,26.0,5.5,3.8,12.9,12000,8626,89.0,R-452A,17.9,-20,2,72232,2257,L B Nagar
VH02964,2020,478494,Diesel,33.7,4.2,3.0,24.0,8000,5344,81.1,R-452A,19.3,-18,4,106332,5981,Uppal
VH02965,2020,386867,Hybrid,27.6,5.2,3.6,13.2,8000,5704,88.1,R-404A,22.3,4,4,85970,4835,Medchal
VH02966,2023,76838,Diesel,36.3,3.9,2.8,22.9,5000,4077,93.4,R-404A,11.8,4,1,51225,960,PVNR_Expressway
VH02967,2024,48252,Hybrid,26.7,5.4,3.7,13.1,8000,5299,87.4,R-404A,22.1,-20,0,96505,603,PVNR_Expressway
VH02968,2020,272153,Electric,0.0,6.1,4.3,11.9,12000,8542,81.6,R-452A,13.7,2,4,60478,3401,Kompally
VH02969,2022,154139,Diesel,35.1,4.1,2.9,24.1,12000,8997,86.4,R-452A,17.0,-18,2,61655,1926,HITEC_City_Main_Road
VH02970,2021,291038,Diesel,31.4,4.5,3.2,16.5,8000,4883,91.6,R-404A,18.1,2,3,83153,3637,Gachibowli
VH02971,2017,854326,Electric,0.0,5.9,4.1,16.9,20000,15504,87.2,R-452A,20.0,4,7,113910,10679,Medchal
VH02972,2015,831428,Diesel,35.3,4.0,2.8,20.9,8000,5820,72.3,R-404A,12.0,-18,9,87518,10392,HITEC_City_Main_Road
VH02973,2020,407727,Electric,0.0,6.4,4.5,11.3,20000,14865,85.4,R-404A,22.5,-18,4,90606,5096,L B Nagar
VH02974,2018,624240,Hybrid,25.6,5.6,3.9,15.7,8000,4924,83.6,R-404A,19.5,-18,6,96037,7803,PVNR_Expressway
VH02975,2023,173152,Diesel,32.1,4.4,3.1,17.3,20000,12373,87.9,R-452A,19.7,-20,1,115434,2164,Gachibowli
VH02976,2021,391354,Diesel,32.5,4.4,3.1,21.0,5000,3431,85.0,R-452A,24.0,-20,3,111815,4891,Mehdipatnam
VH02977,2022,292662,Diesel,38.5,3.7,2.6,17.9,8000,6966,92.1,R-404A,24.7,4,2,117064,3658,Medchal
VH02978,2019,556558,Electric,0.0,6.6,4.6,13.9,20000,12558,79.4,R-452A,23.3,-20,5,101192,6956,HITEC_City_Main_Road
VH02979,2023,126452,Diesel,35.7,4.0,2.8,15.4,12000,7754,93.7,R-452A,12.6,2,1,84301,1580,Uppal
VH02980,2021,296778,Diesel,34.4,4.2,2.9,15.2,5000,4450,92.4,R-404A,18.6,-18,3,84793,3709,Gachibowli
VH02981,2020,494945,Hybrid,26.2,5.4,3.8,18.8,5000,3965,80.4,R-404A,14.7,4,4,109987,6186,PVNR_Expressway
VH02982,2021,278352,Diesel,40.8,3.5,2.4,17.1,8000,5635,86.8,R-452A,22.5,4,3,79529,3479,Uppal
VH02983,2015,520625,Diesel,49.5,2.9,2.0,24.0,12000,9888,74.3,R-452A,17.1,-18,9,54802,6507,Gachibowli
VH02984,2023,155475,Diesel,32.3,4.4,3.1,16.0,5000,4119,84.1,R-452A,21.0,-18,1,103650,1943,PVNR_Expressway
VH02985,2020,312059,Diesel,40.7,3.5,2.5,15.1,20000,13342,85.2,R-452A,10.7,2,4,69346,3900,Gachibowli
VH02986,2019,616247,Diesel,30.9,4.6,3.2,15.5,20000,14815,89.2,R-404A,12.7,4,5,112044,7703,Uppal
VH02987,2024,27469,Diesel,26.4,5.4,3.8,23.7,5000,3643,89.3,R-452A,20.4,4,0,54938,343,L B Nagar
VH02988,2020,538482,Diesel,34.2,4.2,2.9,21.1,8000,5728,84.9,R-404A,15.3,-18,4,119662,6731,Uppal
VH02989,2023,112344,Electric,0.0,6.5,4.6,11.5,12000,9004,97.2,R-452A,22.9,2,1,74896,1404,Kompally
VH02990,2017,851025,Diesel,43.3,3.3,2.3,16.3,8000,5407,82.6,R-404A,24.4,-18,7,113470,10637,Gachibowli
VH02991,2022,166081,Diesel,38.3,3.7,2.6,19.3,12000,10247,86.1,R-404A,24.5,4,2,66432,2076,HITEC_City_Main_Road
VH02992,2021,367950,Hybrid,27.7,5.2,3.6,13.6,12000,9741,90.3,R-452A,11.8,-18,3,105128,4599,Medchal
VH02993,2024,29827,Electric,0.0,6.5,4.5,15.9,20000,17240,92.4,R-452A,19.9,-18,0,59655,372,Gachibowli
VH02994,2023,88697,Diesel,30.9,4.6,3.2,20.0,5000,3556,93.0,R-404A,20.0,4,1,59131,1108,PVNR_Expressway
VH02995,2024,25941,Diesel,37.3,3.8,2.7,24.1,20000,17809,93.3,R-452A,23.1,-18,0,51883,324,Mehdipatnam
VH02996,2022,219647,Diesel,27.7,5.2,3.6,21.3,8000,5474,85.8,R-452A,18.3,-18,2,87859,2745,Uppal
VH02997,2019,486069,Diesel,37.3,3.8,2.7,15.0,12000,8738,81.8,R-452A,20.6,4,5,88376,6075,Kompally
VH02998,2024,27512,Diesel,26.9,5.3,3.7,24.7,8000,6140,98.8,R-404A,17.8,4,0,55024,343,PVNR_Expressway
VH02999,2020,358495,Diesel,44.1,3.2,2.3,19.6,20000,13852,90.7,R-404A,15.8,-20,4,79665,4481,Gachibowli
VH03000,2017,766897,Diesel,36.8,3.9,2.7,22.5,20000,17567,76.1,R-404A,19.1,2,7,102252,9586,PVNR_Expressway
VH03001,2019,372533,Diesel,37.1,3.8,2.7,22.6,12000,10763,85.8,R-404A,10.3,-18,5,67733,4656,Kompally
VH03002,2022,269845,Electric,0.0,6.1,4.3,10.7,5000,4348,87.3,R-452A,12.4,-18,2,107938,3373,Mehdipatnam
VH03003,2022,185895,Diesel,31.8,4.5,3.1,22.9,20000,15506,83.2,R-404A,23.8,-18,2,74358,2323,Kompally
VH03004,2019,294494,Diesel,40.0,3.6,2.5,18.6,8000,5936,89.4,R-404A,24.0,4,5,53544,3681,Medchal
VH03005,2024,42216,Diesel,26.4,5.4,3.8,22.2,5000,3022,85.1,R-452A,12.1,-20,0,84432,527,Kompally
VH03006,2023,166019,Diesel,28.3,5.1,3.5,19.3,8000,4934,94.6,R-404A,18.4,-20,1,110679,2075,Gachibowli
VH03007,2021,237789,Diesel,34.4,4.2,2.9,23.6,12000,9340,89.8,R-452A,10.0,4,3,67939,2972,L B Nagar
VH03008,2016,588407,Diesel,34.8,4.1,2.9,24.5,20000,15419,78.3,R-452A,10.3,-20,8,69224,7355,L B Nagar
VH03009,2018,779306,Diesel,35.5,4.0,2.8,22.0,20000,12315,83.9,R-452A,21.4,4,6,119893,9741,Gachibowli
VH03010,2021,258995,Diesel,32.1,4.4,3.1,16.0,20000,14561,84.8,R-452A,17.5,-20,3,73998,3237,Uppal
VH03011,2021,176675,Diesel,32.0,4.5,3.1,24.5,8000,5705,84.7,R-404A,10.2,-20,3,50478,2208,Mehdipatnam
VH03012,2021,232078,Hybrid,25.1,5.7,4.0,17.9,20000,16756,85.0,R-452A,17.5,4,3,66308,2900,HITEC_City_Main_Road
VH03013,2022,241147,Diesel,32.3,4.4,3.1,18.8,12000,8818,83.8,R-452A,14.4,-20,2,96459,3014,Kompally
VH03014,2024,32875,Hybrid,21.5,6.7,4.7,13.9,12000,7518,93.5,R-452A,15.3,-20,0,65750,410,PVNR_Expressway
VH03015,2024,33974,Hybrid,23.0,6.2,4.4,12.3,20000,17973,89.6,R-452A,23.9,2,0,67948,424,Mehdipatnam
VH03016,2022,173972,Diesel,35.1,4.1,2.8,17.8,5000,3258,92.2,R-452A,15.9,-18,2,69589,2174,Kompally
VH03017,2015,895254,Diesel,35.6,4.0,2.8,18.8,12000,7310,77.8,R-452A,11.1,2,9,94237,11190,Gachibowli
VH03018,2022,137673,Hybrid,28.2,5.1,3.5,19.8,8000,5726,82.8,R-452A,11.2,-20,2,55069,1720,L B Nagar
VH03019,2020,305891,Diesel,37.5,3.8,2.7,20.3,20000,12539,91.2,R-404A,22.2,4,4,67975,3823,Medchal
VH03020,2019,343406,Diesel,39.3,3.6,2.5,18.4,12000,9017,85.9,R-452A,22.6,2,5,62437,4292,Mehdipatnam
VH03021,2019,575070,Diesel,43.6,3.3,2.3,19.6,5000,3257,90.7,R-404A,12.7,2,5,104558,7188,PVNR_Expressway
VH03022,2019,584788,Diesel,30.3,4.7,3.3,19.2,20000,15490,79.1,R-404A,24.9,-18,5,106325,7309,L B Nagar
VH03023,2020,320998,Electric,0.0,6.8,4.8,12.1,20000,15708,84.1,R-452A,12.1,2,4,71333,4012,Medchal
VH03024,2022,232374,Diesel,30.2,4.7,3.3,24.7,20000,17680,93.4,R-452A,23.3,2,2,92949,2904,HITEC_City_Main_Road
VH03025,2017,627784,Diesel,40.5,3.5,2.5,15.4,12000,9274,87.7,R-404A,12.0,-20,7,83704,7847,PVNR_Expressway
VH03026,2016,556003,Hybrid,25.7,5.6,3.9,16.2,8000,6723,76.5,R-452A,12.8,-20,8,65412,6950,Mehdipatnam
VH03027,2016,705137,Diesel,31.1,4.6,3.2,20.7,5000,3792,80.4,R-452A,14.2,2,8,82957,8814,HITEC_City_Main_Road
VH03028,2024,26435,Diesel,30.1,4.7,3.3,15.4,8000,5652,93.9,R-452A,13.2,4,0,52871,330,Mehdipatnam
VH03029,2022,245999,Electric,0.0,6.0,4.2,12.7,20000,17400,88.5,R-404A,22.9,4,2,98399,3074,Medchal
VH03030,2021,342568,Hybrid,21.9,6.5,4.6,19.0,5000,4369,86.2,R-404A,11.4,2,3,97876,4282,L B Nagar
VH03031,2024,29543,Diesel,28.8,5.0,3.5,21.9,8000,5755,95.7,R-452A,16.4,-18,0,59086,369,HITEC_City_Main_Road
VH03032,2015,932882,Diesel,46.3,3.1,2.2,22.3,12000,7828,74.3,R-452A,14.6,-18,9,98198,11661,Mehdipatnam
VH03033,2024,59329,Diesel,30.0,4.8,3.3,21.9,8000,4959,95.6,R-452A,15.7,2,0,118658,741,HITEC_City_Main_Road
VH03034,2021,315291,Hybrid,25.6,5.6,3.9,12.1,5000,3179,94.4,R-404A,17.2,-20,3,90083,3941,L B Nagar
VH03035,2019,295075,Diesel,44.5,3.2,2.2,24.1,12000,9050,78.6,R-452A,23.8,-18,5,53650,3688,Medchal
VH03036,2021,352442,Diesel,30.2,4.7,3.3,23.0,5000,4097,84.6,R-404A,21.6,-18,3,100697,4405,L B Nagar
VH03037,2016,549433,Hybrid,26.2,5.4,3.8,16.3,12000,8806,84.0,R-452A,11.0,2,8,64639,6867,Gachibowli
VH03038,2022,161867,Diesel,37.0,3.9,2.7,16.6,20000,16026,91.5,R-452A,18.1,-18,2,64747,2023,PVNR_Expressway
VH03039,2021,230246,Diesel,37.4,3.8,2.7,23.4,12000,8939,81.3,R-452A,14.7,4,3,65784,2878,Medchal
VH03040,2020,444868,Diesel,39.4,3.6,2.5,21.5,5000,3027,92.6,R-452A,15.6,2,4,98859,5560,Uppal
VH03041,2022,267455,Electric,0.0,6.3,4.4,14.1,5000,3010,86.5,R-452A,24.1,4,2,106982,3343,Kompally
VH03042,2024,47314,Diesel,30.1,4.8,3.3,15.3,12000,7589,86.0,R-452A,20.3,-18,0,94629,591,PVNR_Expressway
VH03043,2021,215598,Diesel,35.3,4.0,2.8,17.4,20000,17388,94.0,R-452A,24.5,4,3,61599,2694,PVNR_Expressway
VH03044,2023,147763,Electric,0.0,6.0,4.2,14.6,20000,16339,93.7,R-452A,14.1,-18,1,98509,1847,Medchal
VH03045,2021,202221,Diesel,34.7,4.1,2.9,24.8,5000,3803,91.4,R-404A,11.6,2,3,57777,2527,Medchal
VH03046,2021,186180,Hybrid,26.9,5.3,3.7,19.1,5000,3897,81.1,R-404A,14.3,-18,3,53194,2327,L B Nagar
VH03047,2021,316529,Diesel,30.2,4.7,3.3,24.9,20000,14376,83.7,R-404A,23.8,2,3,90436,3956,Mehdipatnam
VH03048,2023,121032,Diesel,27.4,5.2,3.6,17.5,12000,7377,92.4,R-404A,11.4,2,1,80688,1512,PVNR_Expressway
VH03049,2021,296099,Diesel,30.4,4.7,3.3,16.5,5000,3160,82.5,R-404A,22.3,-20,3,84599,3701,Kompally
VH03050,2022,287467,Hybrid,26.8,5.3,3.7,16.8,5000,4189,87.5,R-404A,11.2,4,2,114986,3593,Gachibowli
VH03051,2017,801997,Hybrid,26.1,5.5,3.8,12.8,12000,7764,76.9,R-452A,11.7,-18,7,106932,10024,Uppal
VH03052,2020,288549,Diesel,41.0,3.5,2.4,17.9,8000,5918,79.2,R-404A,10.7,-18,4,64122,3606,PVNR_Expressway
