route,time_start,time_end,range_km,freeFlowSpeed,currentSpeed,freeFlowTravelTime,currentTravelTime,traffic_index,day_of_the_week,season,most_probable_vehicle_type,pollution_index,date,is_peak,distribution_cost,customer_satisfaction,quality_score,time_deviation,vehicle_id
PVNR_Expressway,23:00:00,00:00:00,11.6,86,81,8,8,10,Sunday,Winter,HCV,0.2,2025-01-12,0,449.87,5.0,85.9,-2.0,VH02359
HITEC_City_Main_Road,23:00:00,00:00:00,8.5,55,51,9,9,10,Sunday,Winter,2W,0.2,2025-01-12,0,335.14,5.0,91.8,-2.2,VH28017
Kompally,00:00:00,01:00:00,6.0,83,78,4,4,10,Monday,Winter,4W,0.2,2025-01-13,0,229.4,5.0,81.9,-1.1,VH13590
Gachibowli,00:00:00,01:00:00,7.5,69,67,6,6,10,Monday,Winter,2W,0.2,2025-01-13,0,423.65,5.0,73.5,-1.8,VH10939
Uppal,00:00:00,01:00:00,15.0,47,42,19,21,10,Monday,Winter,2W,0.201,2025-01-13,0,548.22,5.0,87.1,-3.6,VH09278
Mehdipatnam,00:00:00,01:00:00,5.0,51,50,5,5,10,Monday,Winter,2W,0.2,2025-01-13,0,250.52,5.0,75.6,-1.7,VH03329
Medchal,00:00:00,01:00:00,12.0,93,89,7,8,10,Monday,Winter,4W,0.2,2025-01-13,0,397.86,5.0,90.4,-2.1,VH03049
L B Nagar,00:00:00,01:00:00,8.0,51,49,9,9,10,Monday,Winter,2W,0.2,2025-01-13,0,272.8,5.0,95.2,-2.5,VH36954
PVNR_Expressway,00:00:00,01:00:00,11.6,81,76,8,9,10,Monday,Winter,4W,0.2,2025-01-13,0,417.3,5.0,86.9,-2.0,VH24002
HITEC_City_Main_Road,00:00:00,01:00:00,8.5,60,58,8,8,10,Monday,Winter,2W,0.2,2025-01-13,0,250.17,5.0,93.6,-2.3,VH19696
Kompally,01:00:00,02:00:00,6.0,92,90,3,3,10,Monday,Winter,HCV,0.2,2025-01-13,0,265.46,5.0,87.3,-1.1,VH39902
Gachibowli,01:00:00,02:00:00,7.5,61,56,7,8,10,Monday,Winter,4W,0.2,2025-01-13,0,215.61,5.0,93.3,-1.6,VH30118
Uppal,01:00:00,02:00:00,15.0,54,53,16,16,10,Monday,Winter,2W,0.2,2025-01-13,0,471.2,5.0,97.5,-4.9,VH38318
Mehdipatnam,01:00:00,02:00:00,5.0,45,42,6,6,10,Monday,Winter,2W,0.2,2025-01-13,0,275.39,5.0,82.1,-1.7,VH31687
Medchal,01:00:00,02:00:00,12.0,83,79,8,9,10,Monday,Winter,HCV,0.2,2025-01-13,0,492.51,5.0,78.0,-2.2,VH09269
L B Nagar,01:00:00,02:00:00,8.0,54,49,8,9,10,Monday,Winter,2W,0.2,2025-01-13,0,305.29,5.0,88.5,-1.8,VH33086
PVNR_Expressway,01:00:00,02:00:00,11.6,81,80,8,8,10,Monday,Winter,4W,0.2,2025-01-13,0,366.96,5.0,90.9,-2.5,VH17686
HITEC_City_Main_Road,01:00:00,02:00:00,8.5,69,67,7,7,10,Monday,Winter,3W,0.2,2025-01-13,0,324.83,5.0,79.5,-2.1,VH22135
Kompally,02:00:00,03:00:00,6.0,83,79,4,4,10,Monday,Winter,4W,0.2,2025-01-13,0,215.2,5.0,97.5,-1.1,VH34899
Gachibowli,02:00:00,03:00:00,7.5,67,64,6,7,10,Monday,Winter,2W,0.2,2025-01-13,0,289.03,5.0,89.9,-1.7,VH12215
Uppal,02:00:00,03:00:00,15.0,55,52,16,16,10,Monday,Winter,2W,0.2,2025-01-13,0,655.81,5.0,84.6,-4.3,VH29561
Mehdipatnam,02:00:00,03:00:00,5.0,57,56,5,5,10,Monday,Winter,3W,0.2,2025-01-13,0,253.39,5.0,97.5,-1.5,VH06687
Medchal,02:00:00,03:00:00,12.0,87,83,8,8,10,Monday,Winter,4W,0.2,2025-01-13,0,526.96,5.0,97.5,-2.1,VH07060
L B Nagar,02:00:00,03:00:00,8.0,53,48,9,9,10,Monday,Winter,4W,0.2,2025-01-13,0,430.45,5.0,82.4,-1.9,VH06102
PVNR_Expressway,02:00:00,03:00:00,11.6,89,86,7,8,10,Monday,Winter,4W,0.2,2025-01-13,0,541.71,5.0,83.4,-2.1,VH21057
HITEC_City_Main_Road,02:00:00,03:00:00,8.5,55,51,9,9,10,Monday,Winter,4W,0.2,2025-01-13,0,288.42,5.0,89.1,-2.2,VH33182
Kompally,03:00:00,04:00:00,6.0,92,91,3,3,10,Monday,Winter,HCV,0.2,2025-01-13,0,243.89,5.0,97.5,-1.2,VH10012
Gachibowli,03:00:00,04:00:00,7.5,66,65,6,6,10,Monday,Winter,4W,0.2,2025-01-13,0,410.46,5.0,73.8,-1.9,VH20520
Uppal,03:00:00,04:00:00,15.0,53,50,16,17,10,Monday,Winter,2W,0.2,2025-01-13,0,538.91,5.0,91.1,-4.2,VH29746
Mehdipatnam,03:00:00,04:00:00,5.0,50,46,6,6,10,Monday,Winter,2W,0.2,2025-01-13,0,211.11,5.0,94.2,-1.3,VH35471
Medchal,03:00:00,04:00:00,12.0,88,83,8,8,10,Monday,Winter,4W,0.2,2025-01-13,0,359.52,5.0,95.6,-2.0,VH27687
L B Nagar,03:00:00,04:00:00,8.0,59,58,8,8,10,Monday,Winter,4W,0.2,2025-01-13,0,338.79,5.0,97.5,-2.3,VH09936
PVNR_Expressway,03:00:00,04:00:00,11.6,80,76,8,9,10,Monday,Winter,4W,0.2,2025-01-13,0,359.79,5.0,87.1,-2.2,VH36547
HITEC_City_Main_Road,03:00:00,04:00:00,8.5,57,54,8,9,10,Monday,Winter,3W,0.2,2025-01-13,0,313.85,5.0,96.6,-2.3,VH23949
Kompally,04:00:00,05:00:00,6.0,84,79,4,4,10,Monday,Winter,4W,0.2,2025-01-13,0,179.61,5.0,97.5,-1.0,VH29316
Gachibowli,04:00:00,05:00:00,7.5,67,62,6,7,10,Monday,Winter,4W,0.2,2025-01-13,0,257.65,5.0,82.6,-1.5,VH28337
Uppal,04:00:00,05:00:00,15.0,47,42,19,21,10,Monday,Winter,2W,0.2,2025-01-13,0,557.03,5.0,81.6,-3.6,VH31864
Mehdipatnam,04:00:00,05:00:00,5.0,45,40,6,7,10,Monday,Winter,3W,0.207,2025-01-13,0,322.16,5.0,73.8,-1.2,VH06998
Medchal,04:00:00,05:00:00,12.0,80,76,9,9,10,Monday,Winter,2W,0.2,2025-01-13,0,77.5,5.0,93.1,-2.3,VH31474
L B Nagar,04:00:00,05:00:00,8.0,55,51,8,9,10,Monday,Winter,2W,0.2,2025-01-13,0,251.81,5.0,86.9,-2.1,VH29072
PVNR_Expressway,04:00:00,05:00:00,11.6,80,76,8,9,10,Monday,Winter,4W,0.2,2025-01-13,0,484.12,5.0,77.7,-2.2,VH17302
HITEC_City_Main_Road,04:00:00,05:00:00,8.5,67,65,7,7,10,Monday,Winter,4W,0.2,2025-01-13,0,315.77,5.0,87.8,-2.1,VH35810
Kompally,05:00:00,06:00:00,6.0,85,82,4,4,10,Monday,Winter,4W,0.2,2025-01-13,0,201.85,5.0,90.8,-1.1,VH34780
Gachibowli,05:00:00,06:00:00,7.5,58,54,7,8,10,Monday,Winter,4W,0.2,2025-01-13,0,285.64,5.0,84.1,-1.9,VH02360
Uppal,05:00:00,06:00:00,15.0,51,46,17,19,10,Monday,Winter,4W,0.2,2025-01-13,0,649.14,5.0,77.9,-3.7,VH26501
Mehdipatnam,05:00:00,06:00:00,5.0,56,51,5,5,10,Monday,Winter,2W,0.2,2025-01-13,0,68.07,5.0,96.8,-1.1,VH04154
Medchal,05:00:00,06:00:00,12.0,89,86,8,8,10,Monday,Winter,2W,0.2,2025-01-13,0,482.27,5.0,79.5,-2.2,VH32920
L B Nagar,05:00:00,06:00:00,8.0,54,52,8,9,10,Monday,Winter,2W,0.2,2025-01-13,0,343.81,5.0,87.3,-2.3,VH39902
PVNR_Expressway,05:00:00,06:00:00,11.6,88,87,7,7,10,Monday,Winter,HCV,0.2,2025-01-13,0,470.47,5.0,79.9,-2.3,VH08104
HITEC_City_Main_Road,05:00:00,06:00:00,8.5,65,62,7,8,10,Monday,Winter,2W,0.2,2025-01-13,0,268.42,5.0,92.1,-2.1,VH08548
Kompally,06:00:00,07:00:00,6.0,84,80,4,4,10,Monday,Winter,HCV,0.2,2025-01-13,0,264.75,5.0,73.6,-1.1,VH25781
Gachibowli,06:00:00,07:00:00,7.5,63,58,7,7,10,Monday,Winter,4W,0.2,2025-01-13,0,332.5,5.0,87.9,-1.6,VH11713
Uppal,06:00:00,07:00:00,15.0,51,49,17,18,10,Monday,Winter,2W,0.2,2025-01-13,0,562.73,5.0,82.4,-4.7,VH24025
Mehdipatnam,06:00:00,07:00:00,5.0,59,58,5,5,10,Monday,Winter,2W,0.2,2025-01-13,0,243.82,5.0,75.4,-1.5,VH08118
Medchal,06:00:00,07:00:00,12.0,88,84,8,8,10,Monday,Winter,HCV,0.2,2025-01-13,0,418.67,5.0,67.6,-2.1,VH13414
L B Nagar,06:00:00,07:00:00,8.0,54,52,8,9,10,Monday,Winter,HCV,0.2,2025-01-13,0,328.74,5.0,94.9,-2.5,VH09399
PVNR_Expressway,06:00:00,07:00:00,11.6,83,78,8,8,10,Monday,Winter,4W,0.2,2025-01-13,0,371.38,5.0,78.8,-2.1,VH14054
HITEC_City_Main_Road,06:00:00,07:00:00,8.5,66,65,7,7,10,Monday,Winter,4W,0.2,2025-01-13,0,311.38,5.0,75.8,-2.2,VH17857
Kompally,07:00:00,08:00:00,6.0,84,81,4,4,10,Monday,Winter,HCV,0.2,2025-01-13,0,292.63,5.0,94.2,-1.2,VH28321
Gachibowli,07:00:00,08:00:00,7.5,69,68,6,6,10,Monday,Winter,2W,0.2,2025-01-13,0,402.55,5.0,74.9,-2.0,VH23001
Uppal,07:00:00,08:00:00,15.0,58,53,15,16,10,Monday,Winter,4W,0.2,2025-01-13,0,644.12,5.0,88.4,-3.4,VH00287
Mehdipatnam,07:00:00,08:00:00,5.0,53,48,5,6,10,Monday,Winter,2W,0.2,2025-01-13,0,94.96,5.0,82.2,-1.2,VH06385
Medchal,07:00:00,08:00:00,12.0,86,85,8,8,10,Monday,Winter,HCV,0.2,2025-01-13,0,127.91,5.0,74.1,-2.5,VH08635
L B Nagar,07:00:00,08:00:00,8.0,52,48,9,9,10,Monday,Winter,2W,0.2,2025-01-13,0,363.03,5.0,89.4,-2.1,VH12569
PVNR_Expressway,07:00:00,08:00:00,11.6,80,77,8,8,10,Monday,Winter,HCV,0.2,2025-01-13,0,511.8,5.0,79.1,-2.3,VH13331
HITEC_City_Main_Road,07:00:00,08:00:00,8.5,55,54,9,9,10,Monday,Winter,4W,0.2,2025-01-13,0,411.46,5.0,83.9,-2.8,VH21533
Kompally,08:00:00,09:00:00,6.0,86,63,4,5,25,Monday,Winter,HCV,0.356,2025-01-13,1,250.34,5.0,81.4,0.2,VH05632
Gachibowli,08:00:00,09:00:00,7.5,57,27,7,16,51,Monday,Winter,3W,0.614,2025-01-13,1,411.9,5.0,72.1,6.0,VH28527
Uppal,08:00:00,09:00:00,15.0,53,26,16,34,50,Monday,Winter,2W,0.603,2025-01-13,1,833.82,5.0,75.0,12.1,VH32749
Mehdipatnam,08:00:00,09:00:00,5.0,57,33,5,8,40,Monday,Winter,2W,0.505,2025-01-13,1,259.2,5.0,85.8,2.0,VH21352
Medchal,08:00:00,09:00:00,12.0,83,59,8,12,28,Monday,Winter,HCV,0.383,2025-01-13,1,411.14,5.0,81.8,0.8,VH11444
L B Nagar,08:00:00,09:00:00,8.0,48,29,10,16,38,Monday,Winter,3W,0.49,2025-01-13,1,410.65,5.0,84.0,3.4,VH28687
PVNR_Expressway,08:00:00,09:00:00,11.6,87,60,8,11,30,Monday,Winter,4W,0.401,2025-01-13,1,600.72,5.0,77.2,1.0,VH08513
HITEC_City_Main_Road,08:00:00,09:00:00,8.5,62,37,8,13,39,Monday,Winter,4W,0.497,2025-01-13,1,572.63,5.0,62.9,2.9,VH08097
Kompally,09:00:00,10:00:00,6.0,86,73,4,4,14,Monday,Winter,4W,0.24,2025-01-13,1,240.12,5.0,83.1,-0.6,VH30043
Gachibowli,09:00:00,10:00:00,7.5,65,38,6,11,40,Monday,Winter,4W,0.506,2025-01-13,1,411.17,5.0,86.1,2.7,VH05537
Uppal,09:00:00,10:00:00,15.0,48,32,18,27,32,Monday,Winter,3W,0.422,2025-01-13,1,777.98,5.0,79.5,3.3,VH28476
Mehdipatnam,09:00:00,10:00:00,5.0,48,20,6,14,56,Monday,Winter,4W,0.665,2025-01-13,1,321.96,5.0,79.1,6.2,VH23897
Medchal,09:00:00,10:00:00,12.0,86,61,8,11,28,Monday,Winter,2W,0.386,2025-01-13,1,396.35,5.0,92.8,0.8,VH29529
L B Nagar,09:00:00,10:00:00,8.0,50,21,9,22,57,Monday,Winter,3W,0.676,2025-01-13,1,499.05,5.0,76.3,10.1,VH39097
PVNR_Expressway,09:00:00,10:00:00,11.6,88,51,7,13,41,Monday,Winter,2W,0.511,2025-01-13,1,483.27,5.0,87.6,3.1,VH21377
HITEC_City_Main_Road,09:00:00,10:00:00,8.5,60,35,8,14,40,Monday,Winter,2W,0.508,2025-01-13,1,448.74,5.0,89.8,3.3,VH31473
Kompally,10:00:00,11:00:00,6.0,92,57,3,6,37,Monday,Winter,2W,0.476,2025-01-13,1,332.57,5.0,87.5,1.2,VH24438
Gachibowli,10:00:00,11:00:00,7.5,63,25,7,17,58,Monday,Winter,4W,0.689,2025-01-13,1,280.97,5.0,53.6,8.1,VH31844
Uppal,10:00:00,11:00:00,15.0,49,26,18,34,46,Monday,Winter,4W,0.568,2025-01-13,1,262.75,5.0,73.3,10.6,VH11803
Mehdipatnam,10:00:00,11:00:00,5.0,45,20,6,14,55,Monday,Winter,2W,0.653,2025-01-13,1,308.47,5.0,86.0,6.3,VH17565
Medchal,10:00:00,11:00:00,12.0,90,63,8,11,29,Monday,Winter,4W,0.393,2025-01-13,1,499.2,5.0,77.4,0.9,VH31818
L B Nagar,10:00:00,11:00:00,8.0,53,27,9,17,47,Monday,Winter,3W,0.58,2025-01-13,1,429.6,5.0,71.8,5.6,VH17005
PVNR_Expressway,10:00:00,11:00:00,11.6,82,51,8,13,37,Monday,Winter,4W,0.473,2025-01-13,1,430.76,5.0,82.9,2.5,VH20782
HITEC_City_Main_Road,10:00:00,11:00:00,8.5,62,28,8,17,53,Monday,Winter,2W,0.636,2025-01-13,1,202.88,5.0,75.1,7.0,VH18759
Kompally,11:00:00,12:00:00,6.0,84,73,4,4,12,Monday,Winter,HCV,0.228,2025-01-13,1,257.81,5.0,88.3,-0.7,VH18132
Gachibowli,11:00:00,12:00:00,7.5,56,44,8,10,20,Monday,Winter,4W,0.304,2025-01-13,1,351.69,5.0,74.8,-0.4,VH03452
Uppal,11:00:00,12:00:00,15.0,58,36,15,24,36,Monday,Winter,4W,0.463,2025-01-13,1,788.56,5.0,54.9,4.2,VH12129
Mehdipatnam,11:00:00,12:00:00,5.0,50,33,6,8,32,Monday,Winter,3W,0.426,2025-01-13,1,262.09,5.0,91.7,1.1,VH37634
Medchal,11:00:00,12:00:00,12.0,90,50,8,14,43,Monday,Winter,HCV,0.536,2025-01-13,1,416.82,5.0,89.1,3.8,VH00500
L B Nagar,11:00:00,12:00:00,8.0,56,33,8,14,39,Monday,Winter,3W,0.494,2025-01-13,1,368.53,5.0,81.4,3.0,VH35980
PVNR_Expressway,11:00:00,12:00:00,11.6,85,52,8,13,38,Monday,Winter,4W,0.481,2025-01-13,1,452.46,5.0,81.6,2.6,VH03750
HITEC_City_Main_Road,11:00:00,12:00:00,8.5,56,35,9,14,35,Monday,Winter,2W,0.459,2025-01-13,1,540.89,5.0,70.6,2.4,VH26383
Kompally,12:00:00,13:00:00,6.0,82,70,4,5,14,Monday,Winter,4W,0.245,2025-01-13,0,268.38,5.0,92.9,-0.6,VH09174
Gachibowli,12:00:00,13:00:00,7.5,63,54,7,8,13,Monday,Winter,4W,0.232,2025-01-13,0,262.78,5.0,79.5,-1.1,VH32242
Uppal,12:00:00,13:00:00,15.0,45,45,20,20,10,Monday,Winter,4W,0.2,2025-01-13,0,544.33,5.0,79.9,-6.0,VH00710
Mehdipatnam,12:00:00,13:00:00,5.0,57,57,5,5,10,Monday,Winter,3W,0.2,2025-01-13,0,242.39,5.0,79.5,-1.6,VH11723
Medchal,12:00:00,13:00:00,12.0,81,50,8,14,37,Monday,Winter,4W,0.471,2025-01-13,0,486.65,5.0,82.6,2.6,VH06314
L B Nagar,12:00:00,13:00:00,8.0,50,50,9,9,10,Monday,Winter,3W,0.2,2025-01-13,0,397.6,5.0,69.8,-2.9,VH08163
PVNR_Expressway,12:00:00,13:00:00,11.6,91,52,7,13,42,Monday,Winter,4W,0.527,2025-01-13,0,146.02,5.0,82.1,3.4,VH37423
HITEC_City_Main_Road,12:00:00,13:00:00,8.5,67,53,7,9,19,Monday,Winter,4W,0.294,2025-01-13,0,420.95,5.0,76.1,-0.5,VH08625
Kompally,13:00:00,14:00:00,6.0,81,58,4,6,28,Monday,Winter,HCV,0.382,2025-01-13,0,273.18,5.0,91.9,0.4,VH04130
Gachibowli,13:00:00,14:00:00,7.5,59,59,7,7,10,Monday,Winter,2W,0.2,2025-01-13,0,270.01,5.0,87.8,-2.3,VH08117
Uppal,13:00:00,14:00:00,15.0,59,59,15,15,10,Monday,Winter,4W,0.2,2025-01-13,0,590.63,5.0,89.4,-4.6,VH33209
Mehdipatnam,13:00:00,14:00:00,5.0,52,52,5,5,10,Monday,Winter,4W,0.2,2025-01-13,0,250.58,5.0,92.6,-1.7,VH25704
Medchal,13:00:00,14:00:00,12.0,83,71,8,10,13,Monday,Winter,2W,0.238,2025-01-13,0,458.44,5.0,81.7,-1.2,VH11590
L B Nagar,13:00:00,14:00:00,8.0,46,46,10,10,10,Monday,Winter,2W,0.2,2025-01-13,0,279.77,5.0,94.6,-3.1,VH22398
PVNR_Expressway,13:00:00,14:00:00,11.6,85,45,8,15,46,Monday,Winter,2W,0.562,2025-01-13,0,624.78,5.0,67.8,4.6,VH37266
HITEC_City_Main_Road,13:00:00,14:00:00,8.5,57,48,8,10,15,Monday,Winter,4W,0.252,2025-01-13,0,353.99,5.0,86.0,-1.1,VH13705
Kompally,14:00:00,15:00:00,6.0,91,49,3,7,45,Monday,Winter,2W,0.557,2025-01-13,0,348.03,5.0,84.8,2.1,VH29196
Gachibowli,14:00:00,15:00:00,7.5,67,67,6,6,10,Monday,Winter,4W,0.2,2025-01-13,0,289.01,5.0,83.6,-2.0,VH11898
Uppal,14:00:00,15:00:00,15.0,51,51,17,17,10,Monday,Winter,2W,0.2,2025-01-13,0,626.21,5.0,81.4,-5.3,VH18895
Mehdipatnam,14:00:00,15:00:00,5.0,52,50,5,5,10,Monday,Winter,4W,0.2,2025-01-13,0,218.25,5.0,86.7,-1.6,VH02770
Medchal,14:00:00,15:00:00,12.0,93,62,7,11,32,Monday,Winter,2W,0.428,2025-01-13,0,584.18,5.0,81.2,1.5,VH16092
L B Nagar,14:00:00,15:00:00,8.0,45,45,10,10,10,Monday,Winter,4W,0.2,2025-01-13,0,287.24,5.0,85.4,-3.2,VH23056
PVNR_Expressway,14:00:00,15:00:00,11.6,87,69,8,10,20,Monday,Winter,4W,0.303,2025-01-13,0,384.39,5.0,93.1,-0.4,VH31523
HITEC_City_Main_Road,14:00:00,15:00:00,8.5,58,58,8,8,10,Monday,Winter,2W,0.2,2025-01-13,0,325.71,5.0,80.2,-2.6,VH09166
Kompally,15:00:00,16:00:00,6.0,91,56,3,6,37,Monday,Winter,4W,0.477,2025-01-13,0,349.42,5.0,77.2,1.2,VH32619
Gachibowli,15:00:00,16:00:00,7.5,67,54,6,8,18,Monday,Winter,4W,0.284,2025-01-13,0,364.8,5.0,84.1,-0.5,VH29240
Uppal,15:00:00,16:00:00,15.0,59,59,15,15,10,Monday,Winter,4W,0.2,2025-01-13,0,541.23,5.0,78.3,-4.6,VH32815
Mehdipatnam,15:00:00,16:00:00,5.0,57,57,5,5,10,Monday,Winter,2W,0.2,2025-01-13,0,219.59,5.0,84.4,-1.6,VH01641
Medchal,15:00:00,16:00:00,12.0,86,57,8,12,33,Monday,Winter,4W,0.434,2025-01-13,0,523.0,5.0,80.7,1.7,VH10567
L B Nagar,15:00:00,16:00:00,8.0,53,53,9,9,10,Monday,Winter,2W,0.2,2025-01-13,0,349.53,5.0,96.6,-2.7,VH13002
PVNR_Expressway,15:00:00,16:00:00,11.6,88,46,7,15,47,Monday,Winter,4W,0.576,2025-01-13,0,493.06,5.0,80.5,4.8,VH22281
HITEC_City_Main_Road,15:00:00,16:00:00,8.5,63,45,8,11,27,Monday,Winter,4W,0.372,2025-01-13,0,410.02,5.0,70.9,0.6,VH11637
Kompally,16:00:00,17:00:00,6.0,88,53,4,6,39,Monday,Winter,2W,0.491,2025-01-13,0,302.94,5.0,72.8,1.4,VH18376
Gachibowli,16:00:00,17:00:00,7.5,64,58,7,7,10,Monday,Winter,4W,0.2,2025-01-13,0,312.75,5.0,93.8,-1.4,VH22204
Uppal,16:00:00,17:00:00,15.0,48,48,18,18,10,Monday,Winter,4W,0.2,2025-01-13,0,546.65,5.0,97.5,-5.6,VH23629
Mehdipatnam,16:00:00,17:00:00,5.0,52,52,5,5,10,Monday,Winter,4W,0.2,2025-01-13,0,207.63,5.0,89.2,-1.7,VH29955
Medchal,16:00:00,17:00:00,12.0,81,60,8,11,25,Monday,Winter,2W,0.356,2025-01-13,0,575.11,5.0,76.5,0.4,VH21227
L B Nagar,16:00:00,17:00:00,8.0,53,53,9,9,10,Monday,Winter,2W,0.2,2025-01-13,0,268.89,5.0,91.5,-2.7,VH03201
PVNR_Expressway,16:00:00,17:00:00,11.6,89,49,7,14,44,Monday,Winter,4W,0.546,2025-01-13,0,626.04,5.0,64.1,3.9,VH10370
HITEC_City_Main_Road,16:00:00,17:00:00,8.5,58,53,8,9,10,Monday,Winter,4W,0.2,2025-01-13,0,313.31,5.0,83.7,-1.8,VH06361
Kompally,17:00:00,18:00:00,6.0,87,54,4,6,37,Monday,Winter,2W,0.479,2025-01-13,1,249.18,5.0,84.1,1.3,VH19241
Gachibowli,17:00:00,18:00:00,7.5,62,44,7,10,28,Monday,Winter,4W,0.387,2025-01-13,1,429.4,5.0,76.6,0.7,VH12547
Uppal,17:00:00,18:00:00,15.0,56,32,16,27,41,Monday,Winter,3W,0.515,2025-01-13,1,536.01,5.0,78.7,6.6,VH25385
Mehdipatnam,17:00:00,18:00:00,5.0,56,38,5,7,32,Monday,Winter,3W,0.421,2025-01-13,1,258.62,5.0,82.5,0.9,VH31539
Medchal,17:00:00,18:00:00,12.0,81,73,8,9,10,Monday,Winter,HCV,0.2,2025-01-13,1,424.18,5.0,90.9,-1.8,VH26237
L B Nagar,17:00:00,18:00:00,8.0,45,32,10,14,27,Monday,Winter,HCV,0.37,2025-01-13,1,369.61,5.0,64.9,0.8,VH11943
PVNR_Expressway,17:00:00,18:00:00,11.6,87,54,8,12,36,Monday,Winter,4W,0.468,2025-01-13,1,488.15,5.0,90.3,2.3,VH28741
HITEC_City_Main_Road,17:00:00,18:00:00,8.5,65,42,7,11,34,Monday,Winter,2W,0.444,2025-01-13,1,345.93,5.0,82.9,1.8,VH27016
Kompally,18:00:00,19:00:00,6.0,81,62,4,5,23,Monday,Winter,4W,0.331,2025-01-13,1,256.91,5.0,85.8,0.0,VH32049
Gachibowli,18:00:00,19:00:00,7.5,65,44,6,10,30,Monday,Winter,3W,0.408,2025-01-13,1,354.34,5.0,77.6,1.0,VH08080
Uppal,18:00:00,19:00:00,15.0,50,30,18,29,38,Monday,Winter,HCV,0.482,2025-01-13,1,555.99,5.0,90.4,5.7,VH08639
Mehdipatnam,18:00:00,19:00:00,5.0,53,38,5,7,27,Monday,Winter,3W,0.377,2025-01-13,1,265.04,5.0,78.1,0.5,VH04441
Medchal,18:00:00,19:00:00,12.0,92,51,7,14,44,Monday,Winter,HCV,0.543,2025-01-13,1,524.75,5.0,69.1,3.9,VH21103
L B Nagar,18:00:00,19:00:00,8.0,46,31,10,15,31,Monday,Winter,3W,0.412,2025-01-13,1,428.2,5.0,79.6,1.6,VH31451
PVNR_Expressway,18:00:00,19:00:00,11.6,81,55,8,12,31,Monday,Winter,HCV,0.415,2025-01-13,1,472.09,5.0,81.9,1.4,VH00795
HITEC_City_Main_Road,18:00:00,19:00:00,8.5,67,25,7,20,62,Monday,Winter,4W,0.726,2025-01-13,1,445.18,5.0,73.1,10.4,VH03082
Kompally,19:00:00,20:00:00,6.0,92,52,3,6,42,Monday,Winter,4W,0.53,2025-01-13,1,120.93,5.0,88.1,1.8,VH02539
Gachibowli,19:00:00,20:00:00,7.5,55,44,8,10,19,Monday,Winter,2W,0.297,2025-01-13,1,371.94,5.0,69.1,-0.5,VH25085
Uppal,19:00:00,20:00:00,15.0,59,31,15,28,46,Monday,Winter,4W,0.569,2025-01-13,1,693.71,5.0,67.0,8.9,VH03656
Mehdipatnam,19:00:00,20:00:00,5.0,56,31,5,9,43,Monday,Winter,2W,0.532,2025-01-13,1,257.38,5.0,88.5,2.5,VH28548
Medchal,19:00:00,20:00:00,12.0,90,68,8,10,23,Monday,Winter,HCV,0.336,2025-01-13,1,482.47,5.0,79.7,0.1,VH08604
L B Nagar,19:00:00,20:00:00,8.0,51,39,9,12,22,Monday,Winter,4W,0.32,2025-01-13,1,437.96,5.0,79.0,-0.2,VH15659
PVNR_Expressway,19:00:00,20:00:00,11.6,82,51,8,13,37,Monday,Winter,HCV,0.474,2025-01-13,1,583.24,5.0,57.8,2.5,VH10434
HITEC_City_Main_Road,19:00:00,20:00:00,8.5,55,35,9,14,34,Monday,Winter,4W,0.446,2025-01-13,1,402.42,5.0,90.2,2.1,VH06639
Kompally,20:00:00,21:00:00,6.0,89,51,4,6,42,Monday,Winter,2W,0.522,2025-01-13,1,257.53,5.0,76.9,1.7,VH12922
Gachibowli,20:00:00,21:00:00,7.5,65,36,6,12,44,Monday,Winter,4W,0.541,2025-01-13,1,156.44,5.0,78.0,3.4,VH12122
Uppal,20:00:00,21:00:00,15.0,54,27,16,32,48,Monday,Winter,3W,0.585,2025-01-13,1,693.31,5.0,72.7,10.7,VH38162
Mehdipatnam,20:00:00,21:00:00,5.0,59,37,5,8,37,Monday,Winter,2W,0.47,2025-01-13,1,246.23,5.0,78.7,1.5,VH21787
Medchal,20:00:00,21:00:00,12.0,86,61,8,11,28,Monday,Winter,HCV,0.387,2025-01-13,1,444.66,5.0,74.8,0.9,VH13066
L B Nagar,20:00:00,21:00:00,8.0,58,26,8,18,54,Monday,Winter,2W,0.647,2025-01-13,1,463.79,5.0,81.2,7.5,VH39954
PVNR_Expressway,20:00:00,21:00:00,11.6,87,62,8,11,28,Monday,Winter,HCV,0.382,2025-01-13,1,543.1,5.0,87.7,0.7,VH27194
HITEC_City_Main_Road,20:00:00,21:00:00,8.5,65,36,7,13,43,Monday,Winter,4W,0.538,2025-01-13,1,380.66,5.0,77.8,3.8,VH34403
Kompally,21:00:00,22:00:00,6.0,81,68,4,5,15,Monday,Winter,HCV,0.256,2025-01-13,1,261.83,5.0,78.0,-0.5,VH37291
Gachibowli,21:00:00,22:00:00,7.5,56,27,8,16,51,Monday,Winter,4W,0.616,2025-01-13,1,486.61,5.0,73.6,6.2,VH20336
Uppal,21:00:00,22:00:00,15.0,59,25,15,35,57,Monday,Winter,4W,0.671,2025-01-13,1,661.3,5.0,81.4,15.7,VH10475
Mehdipatnam,21:00:00,22:00:00,5.0,51,31,5,9,38,Monday,Winter,2W,0.486,2025-01-13,1,282.54,5.0,75.6,1.9,VH23894
